Q72GD8	EMBL	AE017221
Q72GD8	EMBL-CDS	AAS82252.1
Q72GD8	RefSeq	YP_005879.1
Q72GD8	RefSeq_NT	NC_005835.1
Q72GD8	GeneID	2775344
Q72GD8	GenomeReviews	AE017221_GR
Q72GD8	eggNOG	COG0713
Q72GD8	HOGENOM	HBG673066
Q72GD8	OMA	RNAIVIF
Q72GD8	ProtClustDB	CLSK830158
Q72GD8	BioCyc	TTHE262724:TT_C1910-MONOMER
Q72JL6	UniProtKB-ID	NUSB_THET2
Q72JL6	GI	46196686
Q72JL6	GI	81567694
Q72JL6	GI	46199062
Q72JL6	UniRef100	UniRef100_Q72JL6
Q72JL6	UniRef90	UniRef90_Q72JL6
Q72JL6	UniRef50	UniRef50_Q72JL6
Q72JL6	UniParc	UPI00001A433C
Q72JL6	EMBL	AE017221
Q72JL6	EMBL-CDS	AAS81102.1
Q72JL6	RefSeq	YP_004729.1
Q72JL6	RefSeq_NT	NC_005835.1
Q72JL6	HSSP	Q9X286
Q72JL6	GeneID	2775748
Q72JL6	GenomeReviews	AE017221_GR
Q72JL6	eggNOG	COG0781
Q72JL6	HOGENOM	HBG734409
Q72JL6	OMA	SDNSSRF
Q72JL6	ProtClustDB	CLSK738607
Q72JL6	BioCyc	TTHE262724:TT_C0756-MONOMER
Q72HR4	UniProtKB-ID	OBG_THET2
Q72HR4	GI	46197350
Q72HR4	GI	46199724
Q72HR4	GI	81830568
Q72HR4	UniRef100	UniRef100_Q72HR4
Q72HR4	UniRef90	UniRef90_Q72HR4
Q72HR4	UniRef50	UniRef50_Q1IW72
Q72HR4	UniParc	UPI000035255D
Q72HR4	EMBL	AE017221
Q72HR4	EMBL-CDS	AAS81764.1
Q72HR4	RefSeq	YP_005391.1
Q72HR4	RefSeq_NT	NC_005835.1
Q72HR4	HSSP	P44681
Q72HR4	GeneID	2775459
Q72HR4	GenomeReviews	AE017221_GR
Q72HR4	eggNOG	COG0536
Q72HR4	HOGENOM	HBG716038
Q72HR4	OMA	HFTTLVP
Q72HR4	ProtClustDB	PRK12297
Q72HR4	BioCyc	TTHE262724:TT_C1422-MONOMER
Q72GU1	UniProtKB-ID	ODBA_THET2
Q72GU1	GI	46197687
Q72GU1	GI	81567557
Q72GU1	GI	46200059
Q72GU1	UniRef100	UniRef100_Q72GU1
Q72GU1	UniRef90	UniRef90_Q72GU1
Q72GU1	UniRef50	UniRef50_Q72GU1
Q72GU1	UniParc	UPI0000352676
Q72GU1	EMBL	AE017221
Q72GU1	EMBL-CDS	AAS82099.1
Q72GU1	RefSeq	YP_005726.1
Q72GU1	RefSeq_NT	NC_005835.1
Q72GU1	HSSP	P21873
Q72GU1	GeneID	2776443
Q72GU1	GenomeReviews	AE017221_GR
Q72GU1	eggNOG	COG1071
Q72GU1	HOGENOM	HBG753263
Q72GU1	OMA	AYRVGHH
Q72GU1	ProtClustDB	CLSK444322
Q72GU1	BioCyc	TTHE262724:TT_C1757-MONOMER
Q5SLR4	UniProtKB-ID	ODBA_THET8
Q5SLR4	GI	47169251
Q5SLR4	GI	47169257
Q5SLR4	GI	47169261
Q5SLR4	GI	47169255
Q5SLR4	GI	55980198
Q5SLR4	GI	47169247
Q5SLR4	GI	81600566
Q5SLR4	GI	47169253
Q5SLR4	GI	47169249
Q5SLR4	GI	55771611
Q5SLR4	GI	47169259
Q5SLR4	UniRef100	UniRef100_Q5SLR4
Q5SLR4	UniRef90	UniRef90_Q72GU1
Q5SLR4	UniRef50	UniRef50_Q72GU1
Q5SLR4	UniParc	UPI00001A44B9
Q5SLR4	EMBL	AP008226
Q5SLR4	EMBL-CDS	BAD70052.1
Q5SLR4	RefSeq	YP_143495.1
Q5SLR4	RefSeq_NT	NC_006461.1
Q5SLR4	PDB	1UM9
Q5SLR4	PDB	1UMB
Q5SLR4	PDB	1UMC
Q5SLR4	PDB	1UMD
Q5SLR4	GeneID	3168003
Q5SLR4	GenomeReviews	AP008226_GR
Q5SLR4	KEGG	ttj:TTHA0229
Q5SLR4	NMPDR	fig|300852.3.peg.260
Q5SLR4	eggNOG	COG1071
Q5SLR4	HOGENOM	HBG753263
Q5SLR4	OMA	AYRVGHH
Q5SLR4	ProtClustDB	CLSK444322
Q5SLR4	BioCyc	TTHE300852:TTHA0229-MONOMER
Q72GU2	UniProtKB-ID	ODBB_THET2
Q72GU2	GI	81567558
Q72GU2	GI	46200058
Q72GU2	GI	46197686
Q72GU2	UniRef100	UniRef100_Q72GU2
Q72GU2	UniRef90	UniRef90_Q72GU2
Q72GU2	UniRef50	UniRef50_Q72GU2
Q72GU2	UniParc	UPI0000352675
Q72GU2	EMBL	AE017221
Q72GU2	EMBL-CDS	AAS82098.1
Q72GU2	RefSeq	YP_005725.1
Q72GU2	RefSeq_NT	NC_005835.1
Q72GU2	HSSP	P21874
Q72GU2	GeneID	2775494
Q72GU2	GenomeReviews	AE017221_GR
Q72GU2	eggNOG	COG0022
Q72GU2	HOGENOM	HBG753264
Q72GU2	OMA	SDAPRHA
Q72GU2	ProtClustDB	CLSK444323
Q72GU2	BioCyc	TTHE262724:TT_C1756-MONOMER
Q5SLR3	UniProtKB-ID	ODBB_THET8
Q5SLR3	GI	47169256
Q5SLR3	GI	47169260
Q5SLR3	GI	47169254
Q5SLR3	GI	55980199
Q5SLR3	GI	81600565
Q5SLR3	GI	47169252
Q5SLR3	GI	47169258
Q5SLR3	GI	47169262
Q5SLR3	GI	47169250
Q5SLR3	GI	55771612
Q5SLR3	GI	47169248
Q5SLR3	UniRef100	UniRef100_Q5SLR3
Q5SLR3	UniRef90	UniRef90_Q72GU2
Q5SLR3	UniRef50	UniRef50_Q72GU2
Q5SLR3	UniParc	UPI00001A44BA
Q5SLR3	EMBL	AP008226
Q5SLR3	EMBL-CDS	BAD70053.1
Q5SLR3	RefSeq	YP_143496.1
Q5SLR3	RefSeq_NT	NC_006461.1
Q5SLR3	PDB	1UM9
Q5SLR3	PDB	1UMB
Q5SLR3	PDB	1UMC
Q5SLR3	PDB	1UMD
Q5SLR3	GeneID	3168889
Q5SLR3	GenomeReviews	AP008226_GR
Q5SLR3	KEGG	ttj:TTHA0230
Q5SLR3	NMPDR	fig|300852.3.peg.261
Q5SLR3	eggNOG	COG0022
Q5SLR3	HOGENOM	HBG753264
Q5SLR3	OMA	SDAPRHA
Q5SLR3	ProtClustDB	CLSK444323
Q5SLR3	BioCyc	TTHE300852:TTHA0230-MONOMER
P96134	UniProtKB-ID	OTC_THET2
P96134	GI	46196768
P96134	GI	3859094
P96134	GI	1781357
P96134	GI	3183103
P96134	GI	46199144
P96134	UniRef100	UniRef100_P96134
P96134	UniRef90	UniRef90_P96134
P96134	UniRef50	UniRef50_P96134
P96134	UniParc	UPI0000130EFF
P96134	EMBL	Y10266
P96134	EMBL	Y18353
P96134	EMBL	AE017221
P96134	EMBL-CDS	CAA71315.1
P96134	EMBL-CDS	CAA77140.1
P96134	EMBL-CDS	AAS81184.1
P96134	RefSeq	YP_004811.1
P96134	RefSeq_NT	NC_005835.1
P96134	GeneID	2775674
P96134	GenomeReviews	AE017221_GR
P96134	eggNOG	COG0078
P96134	HOGENOM	HBG579429
P96134	OMA	CVVTDTW
P96134	ProtClustDB	PRK00779
P96134	BioCyc	TTHE262724:TT_C0838-MONOMER
Q5SL86	UniProtKB-ID	PANB_THET8
Q5SL86	GI	55771789
Q5SL86	GI	55980376
Q5SL86	GI	300593617
Q5SL86	GI	259668671
Q5SL86	GI	81364551
Q5SL86	UniRef100	UniRef100_Q5SL86
Q5SL86	UniRef90	UniRef90_Q72LM0
Q5SL86	UniRef50	UniRef50_C5D3B3
Q5SL86	UniParc	UPI000046D5DA
Q5SL86	EMBL	AP008226
Q5SL86	EMBL-CDS	BAD70230.1
Q5SL86	RefSeq	YP_143673.1
Q5SL86	RefSeq_NT	NC_006461.1
Q5SL86	HSSP	P0A5Q8
Q5SL86	GeneID	3168109
Q5SL86	GenomeReviews	AP008226_GR
Q5SL86	KEGG	ttj:TTHA0407
Q5SL86	NMPDR	fig|300852.3.peg.436
Q5SL86	eggNOG	COG0413
Q5SL86	HOGENOM	HBG299908
Q5SL86	OMA	YATPEQT
Q5SL86	ProtClustDB	PRK00311
Q5SL86	BioCyc	TTHE300852:TTHA0407-MONOMER
Q72HS0	UniProtKB-ID	PANC_THET2
Q72HS0	GI	46197344
Q72HS0	GI	78099061
Q72HS0	GI	46199718
Q72HS0	UniRef100	UniRef100_Q72HS0
Q72HS0	UniRef90	UniRef90_Q72HS0
Q72HS0	UniRef50	UniRef50_Q2JJ30
Q72HS0	UniParc	UPI0000234269
Q72HS0	EMBL	AE017221
Q72HS0	EMBL-CDS	AAS81758.1
Q72HS0	RefSeq	YP_005385.1
Q72HS0	RefSeq_NT	NC_005835.1
Q72HS0	GeneID	2774880
Q72HS0	GenomeReviews	AE017221_GR
Q72HS0	eggNOG	COG0414
Q72HS0	HOGENOM	HBG428839
Q72HS0	OMA	RLIDNFT
Q72HS0	ProtClustDB	PRK00380
Q72HS0	BioCyc	TTHE262724:TT_C1416-MONOMER
Q5SKN7	UniProtKB-ID	PAND_THET8
Q5SKN7	GI	71041766
Q5SKN7	GI	67460769
Q5SKN7	GI	55980575
Q5SKN7	GI	55771988
Q5SKN7	GI	168176993
Q5SKN7	GI	168176994
Q5SKN7	GI	71041767
Q5SKN7	UniRef100	UniRef100_Q72L22
Q5SKN7	UniRef90	UniRef90_Q72L22
Q5SKN7	UniRef50	UniRef50_Q5WSM2
Q5SKN7	UniParc	UPI000046D63E
Q5SKN7	EMBL	AP008226
Q5SKN7	EMBL-CDS	BAD70429.1
Q5SKN7	RefSeq	YP_143872.1
Q5SKN7	RefSeq_NT	NC_006461.1
Q5SKN7	PDB	1VC3
Q5SKN7	PDB	2EEO
Q5SKN7	GeneID	3169478
Q5SKN7	GenomeReviews	AP008226_GR
Q5SKN7	KEGG	ttj:TTHA0606
Q5SKN7	eggNOG	COG0853
Q5SKN7	HOGENOM	HBG302821
Q5SKN7	OMA	LYSKIHR
Q5SKN7	ProtClustDB	PRK05449
Q5SKN7	BioCyc	TTHE300852:TTHA0606-MONOMER
Q72GY7	UniProtKB-ID	PCKA_THET2
Q72GY7	GI	46197638
Q72GY7	GI	46200011
Q72GY7	GI	60390492
Q72GY7	UniRef100	UniRef100_Q72GY7
Q72GY7	UniRef90	UniRef90_Q72GY7
Q72GY7	UniRef50	UniRef50_Q07TF9
Q72GY7	UniParc	UPI0000352653
Q72GY7	EMBL	AE017221
Q72GY7	EMBL-CDS	AAS82051.1
Q72GY7	RefSeq	YP_005678.1
Q72GY7	RefSeq_NT	NC_005835.1
Q72GY7	GeneID	2776116
Q72GY7	GenomeReviews	AE017221_GR
Q72GY7	eggNOG	COG1866
Q72GY7	HOGENOM	HBG293387
Q72GY7	OMA	PMHASAN
Q72GY7	ProtClustDB	PRK09344
Q72GY7	BioCyc	TTHE262724:TT_C1709-MONOMER
Q5SKD6	UniProtKB-ID	PDXT_THET8
Q5SKD6	GI	68565699
Q5SKD6	GI	159795617
Q5SKD6	GI	55772089
Q5SKD6	GI	55980676
Q5SKD6	UniRef100	UniRef100_Q5SKD6
Q5SKD6	UniRef90	UniRef90_Q72KF8
Q5SKD6	UniRef50	UniRef50_B1MCJ8
Q5SKD6	UniParc	UPI000046D670
Q5SKD6	EMBL	AP008226
Q5SKD6	EMBL-CDS	BAD70530.1
Q5SKD6	RefSeq	YP_143973.1
Q5SKD6	RefSeq_NT	NC_006461.1
Q5SKD6	PDB	2YWD
Q5SKD6	GeneID	3168933
Q5SKD6	GenomeReviews	AP008226_GR
Q5SKD6	KEGG	ttj:TTHA0707
Q5SKD6	NMPDR	fig|300852.3.peg.712
Q5SKD6	eggNOG	COG0311
Q5SKD6	HOGENOM	HBG292341
Q5SKD6	OMA	QGDVREH
Q5SKD6	ProtClustDB	PRK13525
Q5SKD6	BioCyc	TTHE300852:TTHA0707-MONOMER
P09403	UniProtKB-ID	PGK_THET8
P09403	GI	48249
P09403	GI	259685067
P09403	GI	40889882
P09403	GI	300665834
P09403	GI	129927
P09403	GI	55980875
P09403	GI	40889881
P09403	GI	55772288
P09403	UniRef100	UniRef100_P09403
P09403	UniRef90	UniRef90_P62420
P09403	UniRef50	UniRef50_Q2JXF0
P09403	UniParc	UPI00001704DF
P09403	EMBL	X12464
P09403	EMBL	AP008226
P09403	EMBL-CDS	CAA31006.1
P09403	EMBL-CDS	BAD70729.1
P09403	RefSeq	YP_144172.1
P09403	RefSeq_NT	NC_006461.1
P09403	PDB	1V6S
P09403	GeneID	3169950
P09403	GenomeReviews	AP008226_GR
P09403	KEGG	ttj:TTHA0906
P09403	NMPDR	fig|300852.3.peg.990
P09403	eggNOG	COG0126
P09403	HOGENOM	HBG453500
P09403	OMA	STYGIAQ
P09403	ProtClustDB	PRK00073
P09403	BioCyc	TTHE300852:TTHA0906-MONOMER
P61496	UniProtKB-ID	PHR_THET2
P61496	GI	47606703
P61496	GI	2564038
P61496	GI	46197978
P61496	GI	46255129
P61496	UniRef100	UniRef100_P61496
P61496	UniRef90	UniRef90_P61496
P61496	UniRef50	UniRef50_P61496
P61496	UniParc	UPI0000352797
P61496	EMBL	AB001637
P61496	EMBL	AE017222
P61496	EMBL-CDS	BAA22943.1
P61496	EMBL-CDS	AAS82388.1
P61496	RefSeq	YP_006041.1
P61496	RefSeq_NT	NC_005838.1
P61496	GeneID	2776734
P61496	GenomeReviews	AE017222_GR
P61496	KEGG	tth:TT_P0058
P61496	eggNOG	COG0415
P61496	HOGENOM	HBG693486
P61496	OMA	REFYQHC
P61496	ProtClustDB	CLSK738997
P61496	BioCyc	TTHE262724:TT_P0058-MONOMER
P61497	UniProtKB-ID	PHR_THET8
P61497	GI	146386554
P61497	GI	21465636
P61497	GI	146386556
P61497	GI	146386555
P61497	GI	17942830
P61497	GI	55773458
P61497	GI	55978285
P61497	GI	15080709
P61497	GI	47606704
P61497	UniRef100	UniRef100_P61497
P61497	UniRef90	UniRef90_P61496
P61497	UniRef50	UniRef50_P61496
P61497	UniParc	UPI00001131C0
P61497	EMBL	AB064548
P61497	EMBL	AP008227
P61497	EMBL-CDS	BAB61864.2
P61497	EMBL-CDS	BAD71898.1
P61497	RefSeq	YP_145341.1
P61497	RefSeq_NT	NC_006462.1
P61497	PDB	1IQR
P61497	PDB	1IQU
P61497	PDB	2J07
P61497	PDB	2J08
P61497	PDB	2J09
P61497	GeneID	3169528
P61497	GenomeReviews	AP008227_GR
P61497	KEGG	ttj:TTHB102
P61497	NMPDR	fig|300852.3.peg.2089
P61497	eggNOG	COG0415
P61497	HOGENOM	HBG693486
P61497	OMA	REFYQHC
P61497	ProtClustDB	CLSK738997
P61497	BioCyc	TTHE300852:TTHB102-MONOMER
Q72HV0	UniProtKB-ID	PLSX_THET2
Q72HV0	GI	46197312
Q72HV0	GI	46199686
Q72HV0	GI	60390494
Q72HV0	UniRef100	UniRef100_Q72HV0
Q72HV0	UniRef90	UniRef90_Q72HV0
Q72HV0	UniRef50	UniRef50_B2KC86
Q72HV0	UniParc	UPI00001A44D1
Q72HV0	EMBL	AE017221
Q72HV0	EMBL-CDS	AAS81726.1
Q72HV0	RefSeq	YP_005353.1
Q72HV0	RefSeq_NT	NC_005835.1
Q72HV0	GeneID	2775725
Q72HV0	GenomeReviews	AE017221_GR
Q72HV0	eggNOG	COG0416
Q72HV0	HOGENOM	HBG288268
Q72HV0	OMA	EGFSGNI
Q72HV0	ProtClustDB	PRK05331
Q72HV0	BioCyc	TTHE262724:TT_C1384-MONOMER
Q9ZAF3	UniProtKB-ID	PLSY_THET2
Q9ZAF3	GI	46196771
Q9ZAF3	GI	46199147
Q9ZAF3	GI	3859091
Q9ZAF3	GI	28201934
Q9ZAF3	UniRef100	UniRef100_Q9ZAF3
Q9ZAF3	UniRef90	UniRef90_Q9ZAF3
Q9ZAF3	UniRef50	UniRef50_Q9ZAF3
Q9ZAF3	UniParc	UPI000013A151
Q9ZAF3	EMBL	Y18353
Q9ZAF3	EMBL	AE017221
Q9ZAF3	EMBL-CDS	CAA77137.1
Q9ZAF3	EMBL-CDS	AAS81187.1
Q9ZAF3	RefSeq	YP_004814.1
Q9ZAF3	RefSeq_NT	NC_005835.1
Q9ZAF3	GeneID	2775715
Q9ZAF3	GenomeReviews	AE017221_GR
Q9ZAF3	eggNOG	COG0344
Q9ZAF3	HOGENOM	HBG734487
Q9ZAF3	OMA	AKAIVPI
Q9ZAF3	ProtClustDB	PRK14402
Q9ZAF3	BioCyc	TTHE262724:TT_C0841-MONOMER
Q5SJ11	UniProtKB-ID	PLSY_THET8
Q5SJ11	GI	81364089
Q5SJ11	GI	55772585
Q5SJ11	GI	55981172
Q5SJ11	UniRef100	UniRef100_Q5SJ11
Q5SJ11	UniRef90	UniRef90_Q9ZAF3
Q5SJ11	UniRef50	UniRef50_Q9ZAF3
Q5SJ11	UniParc	UPI000046D778
Q5SJ11	EMBL	AP008226
Q5SJ11	EMBL-CDS	BAD71026.1
Q5SJ11	RefSeq	YP_144469.1
Q5SJ11	RefSeq_NT	NC_006461.1
Q5SJ11	GeneID	3169051
Q5SJ11	GenomeReviews	AP008226_GR
Q5SJ11	KEGG	ttj:TTHA1203
Q5SJ11	NMPDR	fig|300852.3.peg.1401
Q5SJ11	eggNOG	COG0344
Q5SJ11	HOGENOM	HBG734487
Q5SJ11	OMA	AKAIVPI
Q5SJ11	ProtClustDB	PRK14402
Q5SJ11	BioCyc	TTHE300852:TTHA1203-MONOMER
Q72JJ8	UniProtKB-ID	PNP_THET2
Q72JJ8	GI	311812526
Q72JJ8	GI	46196704
Q72JJ8	GI	207007243
Q72JJ8	GI	46199080
Q72JJ8	GI	81405907
Q72JJ8	UniRef100	UniRef100_Q72JJ8
Q72JJ8	UniRef90	UniRef90_Q72JJ8
Q72JJ8	UniRef50	UniRef50_Q1J1D0
Q72JJ8	UniParc	UPI00000BB24B
Q72JJ8	EMBL	AE017221
Q72JJ8	EMBL-CDS	AAS81120.1
Q72JJ8	RefSeq	YP_004747.1
Q72JJ8	RefSeq_NT	NC_005835.1
Q72JJ8	HSSP	P05055
Q72JJ8	GeneID	2774654
Q72JJ8	GenomeReviews	AE017221_GR
Q72JJ8	eggNOG	COG1185
Q72JJ8	HOGENOM	HBG382411
Q72JJ8	OMA	YGETVVL
Q72JJ8	ProtClustDB	PRK11824
Q72JJ8	BioCyc	TTHE262724:TT_C0774-MONOMER
Q84BQ9	UniProtKB-ID	PRMA_THET8
Q84BQ9	GI	188596414
Q84BQ9	GI	212374913
Q84BQ9	GI	29467707
Q84BQ9	GI	206582140
Q84BQ9	GI	188596423
Q84BQ9	GI	122921162
Q84BQ9	GI	62297879
Q84BQ9	GI	134104999
Q84BQ9	GI	188596412
Q84BQ9	GI	122921168
Q84BQ9	GI	188596425
Q84BQ9	GI	55772038
Q84BQ9	GI	188596410
Q84BQ9	GI	122921161
Q84BQ9	GI	188596427
Q84BQ9	GI	39654915
Q84BQ9	GI	188596433
Q84BQ9	GI	188596418
Q84BQ9	GI	188596431
Q84BQ9	GI	188596421
Q84BQ9	GI	55980625
Q84BQ9	GI	212374914
Q84BQ9	GI	188596435
Q84BQ9	GI	188596416
Q84BQ9	GI	188596429
Q84BQ9	GI	122921166
Q84BQ9	GI	212374912
Q84BQ9	GI	122921165
Q84BQ9	UniRef100	UniRef100_Q84BQ9
Q84BQ9	UniRef90	UniRef90_Q84BQ9
Q84BQ9	UniRef50	UniRef50_Q84BQ9
Q84BQ9	UniParc	UPI0000225CFA
Q84BQ9	EMBL	AB103400
Q84BQ9	EMBL	AP008226
Q84BQ9	EMBL-CDS	BAC67244.1
Q84BQ9	EMBL-CDS	BAD70479.1
Q84BQ9	RefSeq	YP_143922.1
Q84BQ9	RefSeq_NT	NC_006461.1
Q84BQ9	PDB	1UFK
Q84BQ9	PDB	2NXC
Q84BQ9	PDB	2NXE
Q84BQ9	PDB	2NXJ
Q84BQ9	PDB	2NXN
Q84BQ9	PDB	2ZBP
Q84BQ9	PDB	2ZBQ
Q84BQ9	PDB	2ZBR
Q84BQ9	PDB	3CJQ
Q84BQ9	PDB	3CJR
Q84BQ9	PDB	3CJS
Q84BQ9	PDB	3CJT
Q84BQ9	PDB	3EGV
Q84BQ9	DIP	DIP-44643N
Q84BQ9	MINT	MINT-4299402
Q84BQ9	GeneID	3168879
Q84BQ9	GenomeReviews	AP008226_GR
Q84BQ9	KEGG	ttj:TTHA0656
Q84BQ9	NMPDR	fig|300852.3.peg.612
Q84BQ9	eggNOG	COG2264
Q84BQ9	HOGENOM	HBG584653
Q84BQ9	OMA	AIDIDDW
Q84BQ9	ProtClustDB	PRK00517
Q84BQ9	BioCyc	TTHE300852:TTHA0656-MONOMER
P54903	UniProtKB-ID	PROA_THET2
P54903	GI	46197493
P54903	GI	577652
P54903	GI	46199866
P54903	GI	47606731
P54903	UniRef100	UniRef100_P54903
P54903	UniRef90	UniRef90_P54903
P54903	UniRef50	UniRef50_Q2S354
P54903	UniParc	UPI00003525D9
P54903	EMBL	D29973
P54903	EMBL	AE017221
P54903	EMBL-CDS	BAA06238.1
P54903	EMBL-CDS	AAS81906.1
P54903	RefSeq	YP_005533.1
P54903	RefSeq_NT	NC_005835.1
P54903	GeneID	2775994
P54903	GenomeReviews	AE017221_GR
P54903	eggNOG	COG0014
P54903	HOGENOM	HBG318080
P54903	OMA	GICGAME
P54903	ProtClustDB	PRK00197
P54903	BioCyc	TTHE262724:TT_C1564-MONOMER
Q5SH02	UniProtKB-ID	PROA_THET8
Q5SH02	GI	55981897
Q5SH02	GI	73921806
Q5SH02	GI	55773310
Q5SH02	UniRef100	UniRef100_Q5SH02
Q5SH02	UniRef90	UniRef90_P54903
Q5SH02	UniRef50	UniRef50_Q2S354
Q5SH02	UniParc	UPI000046D8C5
Q5SH02	EMBL	AP008226
Q5SH02	EMBL-CDS	BAD71751.1
Q5SH02	RefSeq	YP_145194.1
Q5SH02	RefSeq_NT	NC_006461.1
Q5SH02	GeneID	3169314
Q5SH02	GenomeReviews	AP008226_GR
Q5SH02	KEGG	ttj:TTHA1928
Q5SH02	NMPDR	fig|300852.3.peg.1606
Q5SH02	eggNOG	COG0014
Q5SH02	HOGENOM	HBG318080
Q5SH02	OMA	GICGAME
Q5SH02	ProtClustDB	PRK00197
Q5SH02	BioCyc	TTHE300852:TTHA1928-MONOMER
Q60050	UniProtKB-ID	PROB_THET2
Q60050	GI	46197492
Q60050	GI	577651
Q60050	GI	46199865
Q60050	GI	47606751
Q60050	UniRef100	UniRef100_Q60050
Q60050	UniRef90	UniRef90_Q60050
Q60050	UniRef50	UniRef50_Q60050
Q60050	UniParc	UPI00003525D8
Q60050	EMBL	D29973
Q60050	EMBL	AE017221
Q60050	EMBL-CDS	BAA06237.1
Q60050	EMBL-CDS	AAS81905.1
Q60050	RefSeq	YP_005532.1
Q60050	RefSeq_NT	NC_005835.1
Q60050	GeneID	2776015
Q60050	GenomeReviews	AE017221_GR
Q60050	eggNOG	COG0263
Q60050	HOGENOM	HBG507643
Q60050	OMA	TFGDNDM
Q60050	ProtClustDB	PRK05429
Q60050	BioCyc	TTHE262724:TT_C1563-MONOMER
Q72GX5	UniProtKB-ID	PSTB_THET2
Q72GX5	GI	46197652
Q72GX5	GI	67471656
Q72GX5	GI	46200025
Q72GX5	UniRef100	UniRef100_Q72GX5
Q72GX5	UniRef90	UniRef90_Q72GX5
Q72GX5	UniRef50	UniRef50_Q18K56
Q72GX5	UniParc	UPI000035265F
Q72GX5	EMBL	AE017221
Q72GX5	EMBL-CDS	AAS82065.1
Q72GX5	RefSeq	YP_005692.1
Q72GX5	RefSeq_NT	NC_005835.1
Q72GX5	GeneID	2775929
Q72GX5	GenomeReviews	AE017221_GR
Q72GX5	eggNOG	COG1117
Q72GX5	HOGENOM	HBG758042
Q72GX5	OMA	DVSMNIP
Q72GX5	ProtClustDB	CLSK738623
Q72GX5	BioCyc	TTHE262724:TT_C1723-MONOMER
Q5SLN1	UniProtKB-ID	PSTB_THET8
Q5SLN1	GI	55771644
Q5SLN1	GI	55980231
Q5SLN1	GI	81821918
Q5SLN1	UniRef100	UniRef100_Q5SLN1
Q5SLN1	UniRef90	UniRef90_Q72GX5
Q5SLN1	UniRef50	UniRef50_Q18K56
Q5SLN1	UniParc	UPI000046D595
Q5SLN1	EMBL	AP008226
Q5SLN1	EMBL-CDS	BAD70085.1
Q5SLN1	RefSeq	YP_143528.1
Q5SLN1	RefSeq_NT	NC_006461.1
Q5SLN1	GeneID	3169756
Q5SLN1	GenomeReviews	AP008226_GR
Q5SLN1	KEGG	ttj:TTHA0262
Q5SLN1	NMPDR	fig|300852.3.peg.293
Q5SLN1	eggNOG	COG1117
Q5SLN1	HOGENOM	HBG758042
Q5SLN1	OMA	MEDKITI
Q5SLN1	ProtClustDB	CLSK738623
Q5SLN1	BioCyc	TTHE300852:TTHA0262-MONOMER
Q72JF9	UniProtKB-ID	PSUG_THET2
Q72JF9	GI	227304256
Q72JF9	GI	81405880
Q72JF9	GI	46199119
Q72JF9	GI	46196743
Q72JF9	UniRef100	UniRef100_Q72JF9
Q72JF9	UniRef90	UniRef90_Q72JF9
Q72JF9	UniRef50	UniRef50_Q72JF9
Q72JF9	UniParc	UPI0000352371
Q72JF9	EMBL	AE017221
Q72JF9	EMBL-CDS	AAS81159.1
Q72JF9	RefSeq	YP_004786.1
Q72JF9	RefSeq_NT	NC_005835.1
Q72JF9	GeneID	2775232
Q72JF9	GenomeReviews	AE017221_GR
Q72JF9	eggNOG	COG2313
Q72JF9	HOGENOM	HBG308892
Q72JF9	OMA	PATIAVM
Q72JF9	ProtClustDB	CLSK862888
Q72JF9	BioCyc	TTHE262724:TT_C0813-MONOMER
Q72IA8	UniProtKB-ID	PTH_THET2
Q72IA8	GI	46199526
Q72IA8	GI	46197152
Q72IA8	GI	68052973
Q72IA8	UniRef100	UniRef100_Q72IA8
Q72IA8	UniRef90	UniRef90_Q72IA8
Q72IA8	UniRef50	UniRef50_Q72IA8
Q72IA8	UniParc	UPI00003524C5
Q72IA8	EMBL	AE017221
Q72IA8	EMBL-CDS	AAS81566.1
Q72IA8	RefSeq	YP_005193.1
Q72IA8	RefSeq_NT	NC_005835.1
Q72IA8	GeneID	2775394
Q72IA8	GenomeReviews	AE017221_GR
Q72IA8	eggNOG	COG0193
Q72IA8	HOGENOM	HBG610927
Q72IA8	OMA	FSPKHNA
Q72IA8	ProtClustDB	PRK05426
Q72IA8	BioCyc	TTHE262724:TT_C1224-MONOMER
Q72GT4	UniProtKB-ID	PURA_THET2
Q72GT4	GI	46197694
Q72GT4	GI	46200066
Q72GT4	GI	81830553
Q72GT4	UniRef100	UniRef100_Q72GT4
Q72GT4	UniRef90	UniRef90_Q72GT4
Q72GT4	UniRef50	UniRef50_Q72GT4
Q72GT4	UniParc	UPI00001A459E
Q72GT4	EMBL	AE017221
Q72GT4	EMBL-CDS	AAS82106.1
Q72GT4	RefSeq	YP_005733.1
Q72GT4	RefSeq_NT	NC_005835.1
Q72GT4	GeneID	2776141
Q72GT4	GenomeReviews	AE017221_GR
Q72GT4	eggNOG	COG0104
Q72GT4	HOGENOM	HBG658237
Q72GT4	OMA	DYVVRYQ
Q72GT4	ProtClustDB	PRK13788
Q72GT4	BioCyc	TTHE262724:TT_C1764-MONOMER
Q72IH9	UniProtKB-ID	PURQ_THET2
Q72IH9	GI	46199455
Q72IH9	GI	46197081
Q72IH9	GI	73913660
Q72IH9	UniRef100	UniRef100_Q72IH9
Q72IH9	UniRef90	UniRef90_Q72IH9
Q72IH9	UniRef50	UniRef50_Q2RGU4
Q72IH9	UniParc	UPI0000352487
Q72IH9	EMBL	AE017221
Q72IH9	EMBL-CDS	AAS81495.1
